main;0;LLC_MISSES;0.415;0.390191
main;0;LLC_MISSES;0.416;0.390445
main;0;LLC_MISSES;0.417;0.390697
main;0;LLC_MISSES;0.418;0.390955
main;0;LLC_MISSES;0.419;0.391222
main;0;LLC_MISSES;0.42;0.391501
main;0;LLC_MISSES;0.421;0.391795
main;0;LLC_MISSES;0.422;0.392104
main;0;LLC_MISSES;0.423;0.392427
main;0;LLC_MISSES;0.424;0.39276
main;0;LLC_MISSES;0.425;0.393101
main;0;LLC_MISSES;0.426;0.393445
main;0;LLC_MISSES;0.427;0.393784
main;0;LLC_MISSES;0.428;0.394113
main;0;LLC_MISSES;0.429;0.394428
main;0;LLC_MISSES;0.43;0.394721
main;0;LLC_MISSES;0.431;0.394985
main;0;LLC_MISSES;0.432;0.395212
main;0;LLC_MISSES;0.433;0.395396
main;0;LLC_MISSES;0.434;0.395536
main;0;LLC_MISSES;0.435;0.395637
main;0;LLC_MISSES;0.436;0.395706
main;0;LLC_MISSES;0.437;0.395751
main;0;LLC_MISSES;0.438;0.395779
main;0;LLC_MISSES;0.439;0.395796
main;0;LLC_MISSES;0.44;0.395809
main;0;LLC_MISSES;0.441;0.395822
main;0;LLC_MISSES;0.442;0.395841
main;0;LLC_MISSES;0.443;0.395869
main;0;LLC_MISSES;0.444;0.395911
main;0;LLC_MISSES;0.445;0.395969
main;0;LLC_MISSES;0.446;0.396047
main;0;LLC_MISSES;0.447;0.396147
main;0;LLC_MISSES;0.448;0.396273
main;0;LLC_MISSES;0.449;0.396425
main;0;LLC_MISSES;0.45;0.396605
main;0;LLC_MISSES;0.451;0.396814
main;0;LLC_MISSES;0.452;0.39705
main;0;LLC_MISSES;0.453;0.397312
main;0;LLC_MISSES;0.454;0.3976
main;0;LLC_MISSES;0.455;0.397911
main;0;LLC_MISSES;0.456;0.398243
main;0;LLC_MISSES;0.457;0.398593
main;0;LLC_MISSES;0.458;0.398958
main;0;LLC_MISSES;0.459;0.399337
main;0;LLC_MISSES;0.46;0.399731
main;0;LLC_MISSES;0.461;0.400135
main;0;LLC_MISSES;0.462;0.400551
main;0;LLC_MISSES;0.463;0.400978
main;0;LLC_MISSES;0.464;0.401419
main;0;LLC_MISSES;0.465;0.401873
main;0;LLC_MISSES;0.466;0.402345
main;0;LLC_MISSES;0.467;0.402837
main;0;LLC_MISSES;0.468;0.403356
main;0;LLC_MISSES;0.469;0.403905
main;0;LLC_MISSES;0.47;0.404489
main;0;LLC_MISSES;0.471;0.405111
main;0;LLC_MISSES;0.472;0.405776
main;0;LLC_MISSES;0.473;0.406485
main;0;LLC_MISSES;0.474;0.407243
main;0;LLC_MISSES;0.475;0.408051
main;0;LLC_MISSES;0.476;0.40891
main;0;LLC_MISSES;0.477;0.409821
main;0;LLC_MISSES;0.478;0.410783
main;0;LLC_MISSES;0.479;0.411796
main;0;LLC_MISSES;0.48;0.412859
main;0;LLC_MISSES;0.481;0.41397
main;0;LLC_MISSES;0.482;0.415127
main;0;LLC_MISSES;0.483;0.416327
main;0;LLC_MISSES;0.484;0.417569
main;0;LLC_MISSES;0.485;0.418853
main;0;LLC_MISSES;0.486;0.420178
main;0;LLC_MISSES;0.487;0.421542
main;0;LLC_MISSES;0.488;0.422944
main;0;LLC_MISSES;0.489;0.424382
main;0;LLC_MISSES;0.49;0.425865
main;0;LLC_MISSES;0.491;0.4274
main;0;LLC_MISSES;0.492;0.429001
main;0;LLC_MISSES;0.493;0.43068
main;0;LLC_MISSES;0.494;0.432448
main;0;LLC_MISSES;0.495;0.434316
main;0;LLC_MISSES;0.496;0.436293
main;0;LLC_MISSES;0.497;0.438385
main;0;LLC_MISSES;0.498;0.440598
main;0;LLC_MISSES;0.499;0.442937
main;0;LLC_MISSES;0.5;0.445403
main;0;LLC_MISSES;0.501;0.447998
main;0;LLC_MISSES;0.502;0.450719
main;0;LLC_MISSES;0.503;0.453564
main;0;LLC_MISSES;0.504;0.456527
main;0;LLC_MISSES;0.505;0.459599
main;0;LLC_MISSES;0.506;0.462769
main;0;LLC_MISSES;0.507;0.466024
main;0;LLC_MISSES;0.508;0.469348
main;0;LLC_MISSES;0.509;0.47272
main;0;LLC_MISSES;0.51;0.476118
main;0;LLC_MISSES;0.511;0.479521
main;0;LLC_MISSES;0.512;0.482909
main;0;LLC_MISSES;0.513;0.486264
main;0;LLC_MISSES;0.514;0.489566
main;0;LLC_MISSES;0.515;0.492792
main;0;LLC_MISSES;0.516;0.49593
main;0;LLC_MISSES;0.517;0.498969
main;0;LLC_MISSES;0.518;0.501903
main;0;LLC_MISSES;0.519;0.50473
main;0;LLC_MISSES;0.52;0.507449
main;0;LLC_MISSES;0.521;0.510058
main;0;LLC_MISSES;0.522;0.51256
main;0;LLC_MISSES;0.523;0.514954
main;0;LLC_MISSES;0.524;0.517241
main;0;LLC_MISSES;0.525;0.519425
main;0;LLC_MISSES;0.526;0.521505
main;0;LLC_MISSES;0.527;0.523485
main;0;LLC_MISSES;0.528;0.525367
main;0;LLC_MISSES;0.529;0.527151
main;0;LLC_MISSES;0.53;0.52884
main;0;LLC_MISSES;0.531;0.530433
main;0;LLC_MISSES;0.532;0.531932
main;0;LLC_MISSES;0.533;0.533336
main;0;LLC_MISSES;0.534;0.534642
main;0;LLC_MISSES;0.535;0.535848
main;0;LLC_MISSES;0.536;0.53695
main;0;LLC_MISSES;0.537;0.537944
main;0;LLC_MISSES;0.538;0.53883
main;0;LLC_MISSES;0.539;0.539612
main;0;LLC_MISSES;0.54;0.540293
main;0;LLC_MISSES;0.541;0.540878
main;0;LLC_MISSES;0.542;0.541377
main;0;LLC_MISSES;0.543;0.541802
main;0;LLC_MISSES;0.544;0.542166
main;0;LLC_MISSES;0.545;0.542484
main;0;LLC_MISSES;0.546;0.542768
main;0;LLC_MISSES;0.547;0.543026
main;0;LLC_MISSES;0.548;0.543271
main;0;LLC_MISSES;0.549;0.543512
main;0;LLC_MISSES;0.55;0.54376
main;0;LLC_MISSES;0.551;0.544023
main;0;LLC_MISSES;0.552;0.544309
main;0;LLC_MISSES;0.553;0.544624
main;0;LLC_MISSES;0.554;0.544972
main;0;LLC_MISSES;0.555;0.545358
main;0;LLC_MISSES;0.556;0.545783
main;0;LLC_MISSES;0.557;0.546248
main;0;LLC_MISSES;0.558;0.546753
main;0;LLC_MISSES;0.559;0.547295
main;0;LLC_MISSES;0.56;0.54787
main;0;LLC_MISSES;0.561;0.548474
main;0;LLC_MISSES;0.562;0.5491
main;0;LLC_MISSES;0.563;0.549739
main;0;LLC_MISSES;0.564;0.550383
main;0;LLC_MISSES;0.565;0.551019
main;0;LLC_MISSES;0.566;0.551638
main;0;LLC_MISSES;0.567;0.552232
main;0;LLC_MISSES;0.568;0.552795
main;0;LLC_MISSES;0.569;0.553326
main;0;LLC_MISSES;0.57;0.553825
main;0;LLC_MISSES;0.571;0.554291
main;0;LLC_MISSES;0.572;0.55473
main;0;LLC_MISSES;0.573;0.55515
main;0;LLC_MISSES;0.574;0.555559
main;0;LLC_MISSES;0.575;0.555968
main;0;LLC_MISSES;0.576;0.556385
main;0;LLC_MISSES;0.577;0.556816
main;0;LLC_MISSES;0.578;0.557266
main;0;LLC_MISSES;0.579;0.557738
main;0;LLC_MISSES;0.58;0.558236
main;0;LLC_MISSES;0.581;0.55876
main;0;LLC_MISSES;0.582;0.559311
main;0;LLC_MISSES;0.583;0.559886
main;0;LLC_MISSES;0.584;0.560484
main;0;LLC_MISSES;0.585;0.561101
main;0;LLC_MISSES;0.586;0.561733
main;0;LLC_MISSES;0.587;0.562374
main;0;LLC_MISSES;0.588;0.563017
main;0;LLC_MISSES;0.589;0.563655
main;0;LLC_MISSES;0.59;0.564278
main;0;LLC_MISSES;0.591;0.564876
main;0;LLC_MISSES;0.592;0.565441
main;0;LLC_MISSES;0.593;0.565964
main;0;LLC_MISSES;0.594;0.566442
main;0;LLC_MISSES;0.595;0.566874
main;0;LLC_MISSES;0.596;0.56726
main;0;LLC_MISSES;0.597;0.567602
main;0;LLC_MISSES;0.598;0.567905
main;0;LLC_MISSES;0.599;0.568178
main;0;LLC_MISSES;0.6;0.56843
main;0;LLC_MISSES;0.601;0.568672
main;0;LLC_MISSES;0.602;0.568913
main;0;LLC_MISSES;0.603;0.56916
main;0;LLC_MISSES;0.604;0.56942
main;0;LLC_MISSES;0.605;0.569697
main;0;LLC_MISSES;0.606;0.569997
main;0;LLC_MISSES;0.607;0.570321
main;0;LLC_MISSES;0.608;0.570673
main;0;LLC_MISSES;0.609;0.571054
main;0;LLC_MISSES;0.61;0.571462
main;0;LLC_MISSES;0.611;0.571897
main;0;LLC_MISSES;0.612;0.572357
main;0;LLC_MISSES;0.613;0.572836
main;0;LLC_MISSES;0.614;0.57333
main;0;LLC_MISSES;0.615;0.573834
main;0;LLC_MISSES;0.616;0.57434
main;0;LLC_MISSES;0.617;0.57484
main;0;LLC_MISSES;0.618;0.575323
main;0;LLC_MISSES;0.619;0.575779
main;0;LLC_MISSES;0.62;0.576201
main;0;LLC_MISSES;0.621;0.576585
main;0;LLC_MISSES;0.622;0.576929
main;0;LLC_MISSES;0.623;0.577231
main;0;LLC_MISSES;0.624;0.577494
main;0;LLC_MISSES;0.625;0.577722
main;0;LLC_MISSES;0.626;0.577924
main;0;LLC_MISSES;0.627;0.578107
main;0;LLC_MISSES;0.628;0.578284
main;0;LLC_MISSES;0.629;0.57847
